conversation_id,mention_text,context_snippet,position,extracted_type
8771a029-bdc4-4d81-a83d-c030b5ea3f53,capture.py,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",529,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,ingest.py,"## Continuum — How It Works

### User Flow

```
User writes/pastes text about a decision they made
    → LLM extracts structured decision traces (trigger, context, options, decision, rationale)
    → LLM extracts entities (technologies, patterns, people, concepts)
    → 8-stage entity resolution deduplicates (""postgres"" = ""PostgreSQL"")
    → Decision + entities stored in Neo4j knowledge graph
    → User explores graph, searches, sees dashboard stats
```

### Three ways knowledge gets in

1. **Ca",644,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,decisions.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",751,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,extractor.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",907,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,entity_resolver.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",993,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,llm.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1125,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,embeddings.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1202,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,capture.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1290,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,graph.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1360,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,search.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1434,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,dashboard.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1532,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,ontology.py,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",1580,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,api.ts,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2001,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,auth.ts,"**Capture sessions** (`routers/capture.py`) — real-time WebSocket chat where an AI interviews you about decisions
2. **File ingestion** (`routers/ingest.py`) — upload Claude/AI conversation logs, batch-extract decisions
3. **Manual creation** (`routers/decisions.py`) — directly create decision traces via API

### Core files (backend: `apps/api/`)

| File | What it does |
|------|-------------|
| `services/extractor.py` | LLM prompts that extract decisions + entities from text |
| `services/entit",2038,tech_suffix
8771a029-bdc4-4d81-a83d-c030b5ea3f53,claude,"if it's hosted on web, is there a way for claude or ai files to automatically get detected on a user's machine without requiring manual upload?",42,canonical_match:Claude
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Claude,"The user is asking about automatic detection of Claude/AI conversation logs from a user's machine when the app is hosted on the web. This is a fundamental browser security constraint - a web app cannot access the local filesystem. Let me think about the options:

1.",48,canonical_match:Claude
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Claude,"**Browser extension**: Could potentially watch for certain patterns
4. **Desktop app (Electron/Tauri)**: Has filesystem access
5. **Claude MCP integration**: Claude Code already has MCP - the user could connect Continuum as an MCP server, and Claude would push decisions as they happen


6. **File System Access API**: Chrome supports this but requires user permission each time

For a research prototype with a small user group, the CLI watcher approach is most straightforward - a simple daemon tha",581,canonical_match:Claude
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Claude,"**Browser extension**: Could potentially watch for certain patterns
4. **Desktop app (Electron/Tauri)**: Has filesystem access
5. **Claude MCP integration**: Claude Code already has MCP - the user could connect Continuum as an MCP server, and Claude would push decisions as they happen


6. **File System Access API**: Chrome supports this but requires user permission each time

For a research prototype with a small user group, the CLI watcher approach is most straightforward - a simple daemon tha",607,canonical_match:Claude
8771a029-bdc4-4d81-a83d-c030b5ea3f53,Claude,"**Desktop app (Electron/Tauri)**: Has filesystem access
5. **Claude MCP integration**: Claude Code already has MCP - the user could connect Continuum as an MCP server, and Claude would push decisions as they happen


6. **File System Access API**: Chrome supports this but requires user permission each time

For a research prototype with a small user group, the CLI watcher approach is most straightforward - a simple daemon that monitors the Claude conversation directory and syncs new files. But t",964,canonical_match:Claude
